diff,time,res,mal,norm_score
70.824208665916,11,0,63.86597599435206,72.94893492589348
42.72608916155727,4,0,6.849868540533283,41.44430648671055
75.75588418262305,5,0,0.7915883199821255,73.48320765714436
38.77578230065736,8,1,63.80390016513979,41.102329238696804
58.02709727641076,5,0,12.773852393926447,56.286284358118436
77.05019488494537,10,0,58.98271846494365,79.36170073149373
72.0500828348447,11,1,28.3401934909785,74.21158531989005
42.52368322718464,11,1,74.50040071699851,45.07510422081572
46.87490515574545,5,1,17.72806838860701,48.281152310417816
44.857536737087266,6,0,48.223541873467944,46.20326283919988
40.220802062154554,3,0,10.33263883620387,39.01417800028992
43.64590521088634,5,1,0.7878220940353897,44.95528236721293
39.07596573660895,10,0,70.44753341513442,40.24824470870722
46.26205612356372,8,1,68.70790360598286,49.03777949097754
47.19833700695402,10,1,14.249181396303959,48.61428711716264
46.89766914872003,5,0,1.4080245935592788,45.49073907425843
41.639962789209214,10,0,23.264888275363635,40.390763905532935
76.12455843706405,8,1,26.503285164096134,78.40829519017598
56.969564031076246,8,0,60.36336520496929,58.67865095200853
42.08510220005104,7,1,41.980279130185615,44.6102083320541
50.07386481283258,8,0,54.438942845018396,51.57608075721756
70.94216684457515,10,1,17.00272891944696,73.07043184991241
78.45009329079951,4,1,67.42524664089578,83.15709888824749
46.263174230847326,4,1,16.334947807548346,47.65106945777275
73.37051422012266,8,1,2.1617476853625166,75.57162964672634
62.399357400016186,12,1,26.974468551781545,64.27133812201667
56.570185972285756,7,0,68.89797884488276,58.26729155145433
77.71300291514186,6,1,23.394299925397824,80.04439300259611
74.8119312464864,3,0,2.7103581578337006,72.5675733090918
78.96435632317984,7,1,56.24063796930427,83.70221770257064
43.32607335024887,7,1,10.544546844999264,44.625855550756334
38.49285255604535,9,1,54.59837332472816,40.80242370940807
40.45012892002151,7,0,35.39389001071669,41.663632787622156
61.07678647770042,4,1,30.6523948374455,62.90909007203144
53.35401607029158,2,1,21.754696663402264,54.95463655240032
50.79066949814737,4,1,45.58881365885835,53.83810966803622
45.39015870612746,8,0,55.304196674091614,46.75186346731128
63.052467356119756,2,1,50.55781015587657,66.83561539748695
46.965386767803594,12,1,38.00249992489973,49.78330997387181
52.68953085067903,3,1,64.63548255956226,55.85090270171977
79.17662232032451,9,0,71.87140223328916,81.55192098993425
79.74985926466921,9,0,62.96228305181184,82.14235504260928
39.72652050638142,3,1,6.065046817716676,40.918316121572865
36.3191892989274,8,1,69.64639181923651,38.49834065686304
60.774873254753814,12,1,5.825587331452131,62.59811945239643
41.7629898002565,6,1,52.656640047204654,44.26876918827189
70.43769519765293,2,0,69.0701096729415,72.55082605358251
51.21323716755756,12,1,10.416369869631431,52.74963428258428
37.38973913435154,5,1,73.56106020966274,39.63312348241263
64.86367634922948,4,1,73.95814706802345,68.75549693018324
45.66845407459516,8,1,73.87535988256812,48.40856131907087
78.53130119530576,8,1,72.09174864173859,83.2431792670241
69.12487181897404,12,0,0.5873369249018434,67.05112566440482
36.843431401336574,7,0,29.482210986861404,35.738128459296476
68.79729990053343,2,0,49.619219143466566,70.86121889754943
71.24734859557509,4,1,49.25096283641454,75.52218951130959
53.86234837252046,9,0,54.30955076060243,55.478218823696075
39.22021441470729,6,1,24.9033932564363,40.39682084714851
55.92270441865845,2,0,10.240523581263508,54.24502328609869
59.4299668346346,11,0,22.031117304867315,57.647067829595564
42.58778729093601,12,0,65.43319473031568,43.86542090966409
69.15002353149983,9,0,50.46744347387698,71.22452423744483
35.19425447443701,2,0,63.15488297762291,36.25008210867012
59.250624156176045,5,1,74.40495319681321,62.805661605546604
68.42417614322073,11,0,66.1044075837795,70.47690142751736
65.76618831291677,7,1,68.83116002077382,69.71215961169177
49.43750498683457,3,0,69.51477991807162,50.920630136439605
42.23867842511112,6,1,38.8189402360045,44.772999130617784
55.09474085551855,4,0,71.8793055568271,56.74758308118411
65.35586248167921,10,0,49.920403271573626,67.31653835612958
46.99883052002697,8,0,40.022952748460625,48.40879543562778
58.72029339356078,11,0,26.448155390698854,56.95868459175396
71.06841788111211,2,1,62.319444075233335,75.33252295397884
55.81041257024918,5,1,62.221740828042684,59.15903732446413
78.22301680397848,6,0,57.596923483379655,80.56970730809783
70.46520354966293,5,0,32.59316044953706,68.35124744317304
57.31917287219599,12,1,30.15584985241923,59.03874805836187
51.72826828427601,8,1,40.65073300280652,54.831964381332575
53.13789095929802,8,1,27.578119270903084,54.73202768807696
60.56113695231923,6,0,11.694355047453517,58.74430284374965
36.226533842636314,3,0,52.531642679095036,37.313329857915406
66.68569357379407,3,0,46.76499205799311,68.68626438100789
75.11761612212874,6,0,9.822636630809342,72.86408763846488
68.39439366549139,6,0,30.959302673443,66.34256185552665
58.00594677634403,11,1,15.674322722173924,59.746125179634355
53.057435778337464,10,0,69.0205423555338,54.64915885168759
75.08806987509129,7,0,52.34657377135572,77.34071197134404
53.694879869482044,2,0,13.150421589368058,52.08403347339758
46.557680001248364,12,0,26.45489552238524,45.160949601210916
43.437257338900466,4,0,21.34640376827721,42.13413961873345
58.54194391589004,4,1,10.577175457804817,60.29820223336674
47.90196227088854,7,1,73.35497981982684,50.77608000714185
69.65924391107215,3,0,74.24979054576029,71.74902122840432
79.64505027639504,3,0,68.3992627238607,82.03440178468689
49.793435843393176,11,0,37.86764748952442,51.287238918694975
43.769424098261865,3,1,25.20549647329931,45.08250682120972
64.95675700384388,10,0,11.007601865687972,63.00805429372856
53.85616397415457,2,1,49.12226757009738,57.087533812603844
46.98703332888781,10,1,7.751129740203316,48.39664432875445
52.21799335128571,5,1,27.316726626169157,53.784533151824284
76.95800282883636,11,0,37.016911228665094,79.26674291370145
47.72127130728612,8,0,8.454749553912691,46.28963316806754
36.83669444915777,10,1,53.66583292330984,39.046896116107234
69.36537645496395,9,0,25.482601113755628,67.28441516131504
42.73849740138829,3,0,58.24547971479798,44.020652323429935
51.041928928136386,10,0,25.354668903250495,49.510671060292296
50.15757346514776,8,0,64.40323377261961,51.662300669102194
55.978061390000114,3,1,50.21199115617943,59.336745073400124
71.56123281329876,9,0,23.2136348778972,69.4143958288998
60.17711816619415,12,1,18.64764845631237,61.98243171117997
71.7171365740532,10,1,23.302469606460313,73.86865067127479
65.1275557396287,9,0,1.2449364443149564,63.173729067439844
58.53026848954333,9,0,23.47163178244145,56.77436043485703
43.97666176376863,3,0,73.83969882595122,45.295961616681694
59.94201089024138,3,0,48.64830930750628,61.74027121694862
61.648416385583275,9,1,63.17596679290208,65.34732136871827
73.56761849964136,5,1,6.333869226987502,75.77464705463059
43.08343694807869,8,1,2.5165397650311174,44.37594005652105
77.47305550180839,9,0,54.049207757935605,79.79724716686265
67.91123023600309,5,1,65.47138938685853,71.98590405016327
71.51223235578496,3,0,37.7621833336793,73.65759932645851
35.96622633778769,8,0,19.441342205987944,34.887239547654055
41.052812074622864,12,1,69.15411494005023,43.515980799100234
67.92335733305462,8,1,10.81287397059544,69.96105805304626
72.5535196047255,5,0,55.17713213096935,74.73012519286726
74.50994467327797,11,0,9.892527321162142,72.27464633307963
78.48701819042914,9,1,7.5120071050520405,80.84162873614201
73.52499722799054,12,1,64.98511119473376,77.93649706166997
46.19028526362114,11,0,19.500015788653833,44.804576705712506
44.59089268759957,9,1,9.256661480847084,45.92861946822756
77.05482752281681,4,1,62.24209891570035,81.67811717418581
61.16925718044189,5,1,8.236714587416746,63.004334895855145
77.33343794039213,8,1,31.417270107888648,79.65344107860389
71.36199479396095,12,1,56.33820347533346,75.64371448159861
50.87124591335081,4,0,12.549380970563032,49.34510853595029
41.32358035762088,8,1,45.79954870131964,43.80299517907813
72.53477923323751,5,1,16.259653885488273,74.71082261023464
54.36108282376536,2,1,36.98269295857281,57.62274779319128
45.85818916122023,9,0,42.85750275762297,47.23393483605684
46.10706454049553,11,0,51.97374883861847,47.49027647671039
56.26619749564449,7,1,41.09700561423574,59.64216934538316
57.34468767540709,2,1,63.8207173559226,60.785368935931515
36.52924427129827,3,0,33.23547542478567,35.43336694315932
42.05518717924013,6,1,12.52045283367989,43.31684279461733
42.443483088101075,6,0,16.780109553180303,41.17017859545804
46.69226868177818,5,0,17.07401124437875,45.291500621324836
63.34271195578296,4,0,56.71013563204161,65.24299331445644
59.00558059782831,8,0,58.46397653105348,60.77574801576316
79.66641029396084,2,1,71.88390862399841,84.44639491159849
45.33051446244112,9,0,33.97364152931563,43.97059902856789
39.95077619302152,4,1,41.022940378000904,42.34782276460281
46.871158180231475,12,0,11.636390504839605,45.46502343482453
71.85678649143793,8,0,69.82930955700847,74.01249008618107
51.9381421550091,5,1,26.133547712650714,53.49628641965938
47.50617797968533,7,1,67.44738409881603,50.35654865846645
65.32814910244099,9,0,14.250456229494397,63.368304629367756
51.09639983444493,10,0,20.89329401680412,49.563507839411585
66.08491099574765,6,0,46.777217409390275,68.06745832562008
45.377809211023056,12,1,22.390403933691495,46.73914348735375
47.76991215757555,11,1,63.067518705483444,50.63610688703008
38.04500553544394,9,0,32.4543946179654,36.90365536938062
61.24790238285581,6,0,15.263978009257,59.41046531137014
64.98050966814364,10,1,25.086929997407275,66.92992495818795
57.22054157187708,3,0,0.633621083298716,55.50392532472077
59.069561901422084,5,1,59.3678996285643,62.61373561550741
46.844814976258064,4,0,71.39784322552454,48.2501594255458
63.31311850133349,12,1,14.175516432681098,65.2125120563735
67.44816956846687,11,0,34.80559386067821,65.42472448141287
46.04103435487961,2,0,62.483105867089414,47.422265385526
69.42372939229672,5,1,9.828296583042121,71.50644127406562
42.0347139428416,8,0,57.41857497996808,43.295755361126844
52.800543653602986,6,0,11.90900454605393,51.2165273439949
55.89112024527614,7,0,29.861941743845605,54.214386637917855
72.3499934075787,10,0,24.84684457430895,70.17949360535134
70.08946873200927,8,1,12.867301027705267,72.19215279396954
63.459144251560986,9,1,4.852921776908822,65.36291857910781
70.39012566899467,3,0,28.75492683412387,68.27842189892483
49.02027973202374,8,1,65.82308979603856,51.961496515945164
78.31194599475864,12,0,10.494356901088187,75.96258761491589
41.82044737550626,9,1,52.03176849035858,44.32967421803664
78.68881133923486,5,1,51.94130026745472,83.41014001958895
55.14612179986527,5,0,26.494155996757502,53.49173814586931
73.49128661196897,12,0,17.400718877925144,71.2865480136099
55.01930902631235,10,1,40.529679619024606,58.32046756789109
61.519128316023796,7,1,58.2020231976645,65.21027601498523
66.4672579762285,4,0,56.453532997237915,68.46127571551536
66.65745329840159,6,0,74.53257503103738,68.65717689735364
47.57554894158331,8,1,33.767400831926665,49.00281540983081
69.4662009868019,4,0,71.11470264939095,71.55018701640596
78.62333854879238,8,0,53.37492529696929,80.98203870525614
49.01384793841387,6,0,10.0118964602856,47.54343250026145
72.22745680696173,3,1,12.314591411264722,74.39428051117058
36.63727584671297,4,0,25.080485563607123,35.53815757131158
43.72536521361018,2,0,57.02733795830215,45.03712617001849
56.45304809834539,11,1,52.12621626144323,59.84023098424611
57.57623460288839,12,0,16.24742561896814,55.84894756480174
40.66614768981451,2,1,1.0232085789153134,41.88613212050895
45.223627279573854,5,0,67.41554314960749,46.58033609796107
67.37281962014698,11,1,8.732906396796078,69.3940042087514
57.03816097254462,4,1,60.536317932166334,60.46045063089729
50.9298353081677,2,0,40.08699481701312,52.457730367412736
75.27721008508027,6,1,27.00379564904162,77.53552638763267
53.062810650711754,3,0,32.4550173786479,51.4709263311904
45.62621397863646,12,0,12.550209973596651,44.25742755927736
55.08067253110268,9,0,59.04289660887148,56.73309270703576
75.51047381823713,10,1,50.773406537980385,80.04110224733135
46.67711326179596,2,1,43.98475239902077,49.477740057503716
35.44577807162429,7,1,35.42623682098821,37.57252475592175
50.227380158584225,6,1,74.67126048385822,53.24102296809928
59.10707351414455,9,0,16.343404852334043,57.333861308720216
76.3653960356443,10,1,52.33355146321125,80.94731979778295
72.61321983253606,5,0,73.68377000649812,74.79161642751214
56.94645934145838,4,1,61.872966248128606,60.36324690194588
54.53431824405767,2,0,39.15591110699944,56.170347791379406
75.9809040212165,6,0,46.014919449715904,78.260331141853
69.56183676095554,2,0,74.31229509618773,71.64869186378421
72.84570303432301,3,0,5.279515288230963,70.66033194329331
40.22500217596021,12,0,41.7743430046028,41.43175224123902
54.20520833442007,6,0,20.14951409493846,52.57905208438747
75.83572373772874,2,1,17.9439016917193,78.1107954498606
79.42005721379307,12,0,28.11380574972985,77.03745549737928
76.74161716284843,5,1,25.453222207246817,79.04386567773388
54.2119555818319,12,0,72.34775471592488,55.83831424928686
59.104017269327684,6,0,35.03741490252685,60.87713778740751
75.47930836744075,4,0,40.08884648876214,77.74368761846398
43.95135837642837,6,0,46.13566751093695,45.26989912772122
36.53651504930333,3,1,15.92994563366805,37.632610500782434
47.48360492428841,7,1,1.893106923934218,48.90811307201706
35.93690967321491,11,1,7.4441628064210255,37.01501696341136
44.458875693445194,9,0,41.23242224796099,45.79264196424855
54.00690418065224,8,0,20.157592625035246,52.38669705523267
79.39089175287248,6,1,54.57371404675954,84.15434525804483
55.40388990344972,8,1,34.88877394195358,57.066006600553216
54.417895559867176,9,0,16.262205540863643,52.78535869307116
64.9216882711963,3,0,45.509693551785745,66.8693389193322
43.51137045415071,3,1,5.459006122908913,44.81671156777523
43.42224713184012,10,1,35.20223058972803,46.02758195975053
61.499820167085375,9,0,61.300508684418105,63.34481477209793
37.77973551877508,2,0,4.6202354758270365,36.64634345321183
64.75754276589366,7,1,11.502413953172827,66.70026904887047
49.00076743268883,10,1,26.884096007900226,50.470790455669494
49.76021978366129,7,0,21.48422381110344,48.26741319015145
48.31929927820113,7,0,14.21965821925417,46.869720299855096
44.14143770349564,4,0,21.350750406492615,42.81719457239077
52.46262691391868,12,1,3.8420652786037373,54.03650572133624
52.91532515368699,9,0,47.452726124175435,54.502784908297606
47.56213120049139,9,1,0.43780177183140867,48.988995136506134
42.17749311860804,5,0,26.400866454794677,40.9121683250498
63.21911609646473,5,0,52.58252842408404,65.11568957935867
75.2414310987042,10,1,27.0559851610054,77.49867403166532
70.28583646841251,5,0,56.09464194930797,72.39441156246488
39.807029597872884,2,0,2.169975203098104,38.6128187099367
69.40432805191459,11,0,0.602060696428322,67.32219821035716
47.49503040239371,9,1,5.019682812335747,48.91988131446552
72.31787014560939,11,1,57.737168869564535,76.65694235434596
43.90093700554888,6,1,9.304907547731567,45.21796511571535
52.53571344489735,2,0,45.896403957267964,54.11178484824427
41.11180999395423,10,0,13.534525411977253,39.8784556941356
68.68998960241977,10,1,2.051481576680156,70.75068929049236
40.305906269934326,6,0,17.566654597549487,39.096729081836294
54.05473265464809,10,0,22.010137269371004,52.43309067500865
78.09194312793883,4,0,28.619205709983362,75.74918483410067
69.69368007292186,11,1,72.00782201348288,73.87530087729718
49.64659612680351,6,0,69.50908684232769,51.13599401060761
40.462895887276616,12,1,65.91129384996799,42.89066964051321
59.762369781855824,3,0,13.69048974105764,57.96949868840015
66.24398582099818,11,0,74.01359950345535,68.23130539562813
72.75271283846664,3,1,49.331764675584196,77.11787560877464
77.37564110433897,12,1,64.04972180485319,82.0181795705993
43.74690765144224,11,0,42.218055452671656,45.05931488098551
45.972737190088225,12,0,6.470261811679914,44.59355507438558
63.20224409200763,3,0,12.764646495943516,61.3061767692474
58.23629354687405,11,0,43.32123195213763,59.98338235328028
35.76084027990561,6,1,23.631306771059705,36.83366548830278
68.8232674260157,4,0,19.105878111920347,66.75856940323523
45.24681962628124,12,1,28.152889652953043,46.60422421506967
73.33799157140766,10,1,67.48246145990683,77.73827106569212
40.23621432210234,7,0,62.81104588061389,41.44330075176541
76.3856789091387,6,0,71.0405942833437,78.67724927641287
53.27989169744768,8,1,47.94857277767,56.47668519929454
38.5255552821713,4,1,28.584473517066826,39.68132194063644
43.283930568154126,4,0,34.02028355855768,41.9854126511095
39.71760445644764,8,0,45.77531349766929,40.90913259014107
37.2978773725253,11,0,72.21089702922625,38.41681369370106
57.668661159748446,4,0,63.26567776062293,59.3987209945409
75.78302637278327,6,1,55.1882306026883,80.33000795515026
51.641114662533326,11,1,16.373715549862318,53.190348102409324
75.49009170040645,11,1,17.998264959186518,77.75479445141865
70.62484436157226,10,1,2.2409107992455186,72.74358969241942
40.91024332746754,5,1,54.14608111566891,43.364857927115594
74.88164209183003,8,1,27.157430869263596,77.12809135458494
38.835982959871764,3,0,31.945052801517054,37.67090347107561
58.20911390791892,5,1,6.23358785684894,59.95538732515649
38.00051969041983,6,1,6.533462018564923,39.14053528113242
78.18461313196771,9,0,4.016981401538667,75.83907473800868
59.55049498696475,10,0,67.07671172972412,61.33700983657369
53.40875530430242,6,0,53.30523516834518,55.01101796343149
38.768235814826184,10,0,42.72229544959528,39.93128288927097
68.03376586561293,4,0,1.053669049069275,65.99275288964455
66.7634956453827,4,1,41.63962174905004,70.76930538410566
48.21587171958352,5,0,65.51608793149754,49.66234787117102
59.991895126108396,7,1,44.56879336562964,63.5914088336749
64.14619437436392,5,1,42.619922148788774,67.99496603682574
46.84186567528694,2,0,20.9661459881284,45.43660970502833
52.07781503874568,3,1,22.742084630081575,53.640149489908055
36.899801764757306,5,1,48.69192326793521,39.11378987064275
67.31475772213057,6,1,72.29737398034989,71.3536431854584
66.71410298380626,8,1,57.29617351251806,70.71694916283464
50.23010112634906,11,1,10.284237227550296,51.737004160139534
38.121942905719536,5,0,39.05002047145682,39.26560119289112
44.4518151354384,7,0,35.77123533730549,45.785369589501556
68.11470587891417,6,1,16.17988851491473,70.15814705528159
66.12055750116525,2,0,6.994966105807659,64.13694077613029
68.3551594016177,4,0,24.602226425761625,66.30450461956917
44.1147628621388,7,0,37.619000180763685,45.43820574800296
64.75722899386219,3,0,5.114337354816337,62.81451212404632
66.6635442382646,10,1,47.338143818768046,70.66335689256049
53.7581966453326,3,1,70.82571693456725,56.98368844405256
71.45940572744053,12,0,7.801844272040875,69.31562355561731
58.96597407476651,5,1,32.24562693631964,60.734953297009504
67.87275209511431,10,1,48.70870047429407,71.94511722082116
56.96844080410223,5,0,44.21040323368806,58.6774940282253
43.78342731069278,8,1,30.813586725069754,45.09693013001356
58.166602568087626,3,0,71.3485712712649,59.91160064513026
35.51370836741727,8,0,9.750945258109445,34.448297116394755
43.00614551112724,5,1,40.199322797318786,45.58651424179487
36.46975665562163,2,0,4.9256321118222255,35.37566395595298
52.61580357634189,2,1,14.083052916327663,54.194277683632144
78.16115859060062,2,1,44.037939411590095,82.85082810603666
75.17763366038804,5,0,29.960775717720498,72.9223046505764
75.56356474120756,11,1,25.87362765496557,77.83047168344379
48.97252684669638,6,0,49.78152641209775,50.44170265209728
41.1419323076217,7,1,49.45838789805247,43.610448246079
51.43129423557923,4,1,67.7037622848047,54.517171889713985
64.28751466769373,11,0,48.03203532155954,66.21614010772454
69.11507254552174,5,0,42.8057335610675,71.18852472188739
55.939228577944924,4,1,30.208975917637627,57.617405435283274
55.042593907216116,7,1,46.74986672285772,58.345149541649086
64.7661878643379,3,1,62.92059740317152,68.65215913619816
73.02835138912216,5,1,56.61015837091074,77.41005247246949
40.30654075765452,4,0,24.39141446199414,39.09734453492488
73.5065838011823,3,1,6.983951984784295,75.71178131521778
48.56887607002377,5,0,16.928783563735134,47.11180978792306
75.21687382460676,5,1,28.919543752675665,77.47338003934497
66.28339548949631,11,0,14.705501198362375,64.29489362481142
72.32183977052927,7,1,56.45834403555783,76.66115015676102
73.9132468530096,11,1,20.97558346496255,76.13064425859989
47.47913681657675,9,1,29.316713795385507,48.90351092107405
79.47730069419777,2,0,43.93019351053925,81.86161971502369
55.88063653549394,10,0,68.95680427766445,57.55705563155876
53.88399300045538,5,0,15.848324906015874,52.26747321044172
54.52525657999801,5,1,23.45772760731009,56.161014277397946
72.04802314224561,8,0,11.455269735392159,69.88658244797824
50.91081169086575,4,1,33.149159160656275,52.43813604159172
51.60282977650692,10,0,27.36071933299442,50.05474488321172
35.95919476214017,2,0,34.8554111791792,34.88041891927597
38.955124731580476,2,0,42.82801118829164,40.12377847352789
55.97462197027384,8,0,0.3879695333389249,54.29538331116562
40.96488958025785,10,1,69.89259595909888,43.422782955073316
66.94362914649054,6,1,28.59931349024295,68.95193802088525
44.403025238294745,2,0,16.034800891095944,43.070934481145905
38.585983398739224,11,1,2.7610427760427685,39.7435629007014
79.72155975220713,10,0,67.4758389858118,82.11320654477335
53.26365216286182,8,1,11.980997802578633,54.86156172774767
44.01006958750643,11,1,28.950207832478952,45.33037167513162
64.12624307115595,10,0,15.56018318480187,62.20245577902128
74.75781985239935,7,0,32.26015582390066,72.51508525682738
60.65348483962556,6,0,19.427419092775388,58.833880294436796
55.29041074383227,9,1,51.09737289751671,58.607835388462206
77.91558800139174,12,1,44.37087564134643,82.59052328147524
54.25466996515361,11,0,30.279449023194108,52.627029866199
39.48614082068523,12,0,44.02815919388381,40.67072504530579
77.342277828978,5,1,49.348915571694164,81.98281449871668
50.04624518624338,6,0,43.01170294365844,51.54763254183069
47.89662001358436,5,1,60.94773093957372,50.77041721439942
37.12355511635509,4,1,4.633081709717701,38.237261769845745
51.404249609928,10,1,60.407803155058396,54.48850458652368
44.89735781458561,5,0,51.01218958781923,46.24427854902318
49.42484001184867,10,0,1.8849884249180744,47.94209481149321
70.89677615125058,4,1,40.30818407587924,75.15058272032562
39.48977178286814,8,1,27.141465997040154,40.674464936354184
39.3327203038985,7,0,34.384014044087834,38.15273869478154
73.60551397895613,6,0,46.927861709559465,75.81367939832481
40.65013953777594,6,0,69.38850749077451,41.86964372390922
71.86175095535745,11,0,23.592413805085236,69.70589842669673
36.982687660380044,12,1,53.71018255832379,39.201648920002846
44.96579283553032,11,0,54.17087937483629,46.31476662059623
66.56571135563989,8,0,3.2222578046905372,64.5687400149707
56.71023046582988,5,1,31.054002635943235,58.41153737980478
60.97326279350642,12,1,29.1772343343794,62.802460677311615
51.38325405698944,5,1,68.1991943296449,54.46624930040881
63.06335051498827,11,0,25.590648808865087,61.17144999953862
68.96295849894776,4,0,45.55862256957302,71.03184725391618
79.16797720610263,9,0,40.42089039549923,81.54301652228571
68.41056221582292,11,0,12.351033630044277,66.35824534934824
74.52688118976259,10,1,46.9543900286725,78.99849406114835
68.18952851156484,9,1,11.425197961347989,70.23521436691179
42.64457780692298,12,1,38.12779061255583,45.20325247533836
65.24366238811301,9,1,25.133258575923183,67.2009722597564
74.16622775159622,5,1,62.631339640315566,78.616201416692
40.46478288113933,9,0,54.744427974843674,41.67872636757351
45.889151076055406,2,1,62.069885592097364,48.64250014061873
78.22697326089352,4,0,20.64851412226324,75.88016406306672
73.89922162010285,2,0,33.34405220203505,71.68224497149977
51.279754368956695,8,0,30.637403935020668,49.74136173788799
77.91425878149106,3,0,62.53897523943523,80.2516865449358
78.28812109067046,6,1,62.608324891014036,82.98540835611068
60.19473473676358,4,1,17.406816039153448,62.00057677886649
73.29579791882676,11,1,30.312893802609306,75.49467185639156
47.995359571376724,7,0,55.47210892479899,49.43522035851802
45.01590433026135,9,1,66.39524077802433,47.71685859007703
45.61131148203592,6,0,25.08064261276314,44.242972137574846
72.98027940783442,9,0,30.754471857612312,70.79087102559939
51.79597759025518,3,1,55.15759544087526,54.90373624567049
50.598323699160076,4,1,58.75270296257606,53.63422312110968
68.89943256147797,8,1,21.648037381819574,70.96641553832231
41.920827858526664,12,0,41.91368698398837,43.17845269428246
45.251470620810174,10,1,66.11186510492234,47.96655885805878
35.62440035024142,11,1,71.34575180809412,37.76186437125591
45.216567506728595,5,0,69.38717649546743,46.573064531930456
77.2564585111092,5,1,7.406487884426674,79.57415226644248
47.164338395483114,7,1,30.522715514289725,48.57926854734761
70.2589528022477,7,0,36.14307492634632,72.36672138631513
66.55077179564248,12,1,68.41284913996869,70.54381810338103
65.45949956950207,6,0,46.66438663966584,67.42328455658713
70.42973271947994,8,1,31.553191457250556,72.54262470106434
45.00082933386935,6,1,19.205184891833568,46.35085421388543
39.13702189928699,10,0,20.530274507568713,37.96291124230838
55.2134742612927,8,0,62.85539857576673,56.86987848913148
53.91261250346918,10,1,42.756872997172266,57.147369253677326
79.7564882531486,11,1,62.82313875840751,84.54187754833752
50.278099602269684,9,0,50.385656785288674,51.78644259033778
70.43287258115444,6,1,72.47309159044812,74.65884493602371
61.871459046537424,9,0,21.35151043970182,60.015315275141305
59.81282471274299,10,0,5.345138816427896,58.0184399713607
58.71933797333177,8,1,14.006003469521467,60.48091811253172
70.95200140634597,4,0,27.84130275872198,68.8234413641556
45.58949226581563,12,1,72.8758592750386,48.32486180176457
43.69858734364713,8,1,49.05141673758098,46.32050258426595
54.65677706365392,12,1,13.244854110799487,56.29648037556354
64.318206390689,8,0,39.49042316624389,66.24775258240967
61.118598173744715,5,1,51.71834380350705,64.7857140641694
39.841971628925606,9,1,41.84072690980649,42.232489926661145
73.9233041019117,7,1,15.877909727079356,76.14100322496904
63.379241903963305,12,0,44.74656475979365,65.2806191610822
68.17005208780638,4,0,70.7784620235735,70.21515365044057
72.66064102914765,4,0,7.023949230739674,70.48082179827323
72.25402991083178,3,1,17.775179646368937,74.42165080815673
77.46041880908379,8,0,57.77927417940757,79.7842313733563
70.4817419444884,11,0,65.52567182425291,72.59619420282306
68.1561640886425,12,0,16.794142838421507,66.11147916598323
77.7048162368697,7,1,56.694791147086626,82.36710521108189
40.35199299996232,5,0,38.982156175936794,41.56255278996119
35.482963727126474,6,0,57.36753244620599,36.54745263894027
64.02687127923053,2,0,15.991511640496315,62.106065140853616
70.95448621844626,7,1,21.15818422142923,73.08312080499965
64.83659869758947,5,0,14.796649949533187,62.89150073666178
71.98315081791237,2,1,57.46122545143777,76.30213986698712
76.66188034676003,11,0,13.477207655506392,74.36202393635723
69.42733793048853,3,1,62.7072390961406,73.59297820631785
68.91851026810045,12,1,49.21818544968659,73.05362088418647
52.18361076422396,7,0,17.443209073629614,50.61810244129724
72.01800592697202,5,0,69.13188536644363,74.17854610478119
50.659397935164165,6,0,34.52757799069882,49.13961599710924
77.48373885410065,8,1,46.55889870059001,82.13276318534669
42.14758042900903,12,0,57.52869759887179,43.4120078418793
57.736387012006816,6,1,35.540760048755004,61.20057023272722
76.46976464099073,7,1,45.989240103857654,81.05795051945017
35.64436593669254,12,1,61.25689078360608,37.78302789289409
39.18280438280766,6,1,32.602072635007545,40.35828851429189
69.19000016865388,5,1,52.94113630770977,73.34140017877311
74.50205182182654,11,1,21.589183231657277,76.73711337648133
68.76252052051787,5,1,53.71851896246516,72.88827175174895
46.970976261093426,7,0,71.31595987043372,48.38010554892623
44.32456144675787,12,1,33.457644243730336,45.654298290160604
51.904717565105145,5,0,35.98288978420609,53.4618590920583
46.17514537426399,11,0,58.067296876256556,47.56039973549191
46.32596203318471,3,0,13.797625518826012,44.93618317218917
35.36307041881412,3,0,73.49320885338899,36.42396253137854
51.14938317265399,12,1,27.117376208490867,52.68386466783361
62.61463672973323,5,1,34.843186699261395,64.49307583162522
78.58752954433353,5,1,41.09387415289268,83.30278131699355
78.14054891341672,9,1,42.68268127329946,82.82898184822173
65.74413878901845,3,0,61.06857755292814,67.716462952689
52.8502189432066,5,0,2.820100541475284,51.2647123749104
63.23973095710744,6,1,3.1115526220786283,65.13692288582067
78.97641132821474,11,1,4.199234676264552,81.34570366806118
62.23953491141792,3,1,70.72588712222151,65.97390700610299
58.52202767930511,3,1,9.63168578414331,60.27768850968427
77.0049039668884,2,1,17.940804107948292,79.31505108589506
63.40269268645997,5,0,56.235518372751535,65.30477346705376
70.20447699479769,5,1,16.37205024289755,72.31061130464161
57.51570591470845,2,0,1.1154621003200944,55.7902347372672
68.76650958186596,5,0,73.78503666803022,70.82950486932194
45.95588727333093,12,0,63.62271527756269,47.334563891530856
79.02663415352862,8,0,48.315281657958806,81.39743317813448
61.185675584498114,11,1,45.554074413268786,64.856816119568
42.938868706035514,8,1,47.35920041244192,45.515200828397646
47.398718555612234,3,1,32.21810453264371,48.8206801122806
